room 1 2020-11-22 15:15:38.693
                BSSID  RSSI
7 62:45:b6:ce:ac:21 -78
8 04:bd:88:76:f4:20 -79
9 04:bd:88:76:f4:21 -80
10 04:bd:88:76:f5:82 -83
11 04:bd:88:76:f6:82 -86
12 04:bd:88:77:07:22 -87
13 18:64:72:29:09:c2 -87
14 04:bd:88:76:f4:c0 -87
15 84:d4:7e:4a:68:02 -87
16 04:bd:88:77:08:22 -87
17 04:bd:88:77:07:20 -89

room 1 2020-11-22 15:32:41.799
                BSSID  RSSI
0 04:bd:88:76:f9:e1 -54
1 04:bd:88:76:f9:e0 -55
2 04:bd:88:76:f9:f1 -58
3 04:bd:88:76:f9:f0 -58
4 04:bd:88:76:f9:f2 -58
5 04:bd:88:76:f9:e2 -60
6 62:45:b7:78:a1:82 -66
7 04:bd:88:76:f5:82 -78
8 04:bd:88:76:f4:20 -80
9 04:bd:88:76:f4:21 -80
10 04:bd:88:76:f4:22 -80
11 04:bd:88:76:f5:80 -80
12 04:bd:88:76:f6:82 -85
13 04:bd:88:76:f7:20 -85
14 04:bd:88:77:08:22 -90
15 84:d4:7e:4a:d1:e2 -90
16 84:d4:7e:4a:ae:82 -91

room 1 2020-11-22 15:33:11.774
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -54
1 04:bd:88:76:f9:e1 -55
2 04:bd:88:76:f9:f1 -58
3 04:bd:88:76:f9:f0 -58
4 04:bd:88:76:f9:f2 -58
5 04:bd:88:76:f9:e2 -59
6 62:45:b7:78:a1:82 -66
7 62:45:b6:ce:ac:21 -78
8 04:bd:88:76:f4:21 -79
9 04:bd:88:76:f4:22 -80
10 04:bd:88:76:f5:80 -81
11 12:d0:7a:c5:05:b5 -83
12 04:bd:88:77:07:22 -86
13 04:bd:88:76:f4:c0 -87
14 04:bd:88:76:f4:c1 -87
15 84:d4:7e:4a:68:02 -87
16 84:d4:7e:4a:d4:a0 -88
17 04:bd:88:77:07:21 -89
18 04:bd:88:76:f4:c2 -89

room 1 2020-11-22 15:33:41.923
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -54
1 04:bd:88:76:f9:e1 -54
2 04:bd:88:76:f9:f1 -58
3 04:bd:88:76:f9:f0 -58
4 04:bd:88:76:f9:f2 -58
5 04:bd:88:76:f9:e2 -60
6 62:45:b7:78:a1:82 -66
7 04:bd:88:76:f5:80 -74
8 62:45:b6:ce:ac:21 -78
9 04:bd:88:76:f5:82 -78
10 04:bd:88:76:f4:21 -80
11 04:bd:88:76:f5:81 -80
12 12:d0:7a:c5:05:b5 -84
13 04:bd:88:76:f7:22 -85
14 04:bd:88:76:f4:c1 -87
15 70:8b:cd:5e:4f:f0 -87
16 04:bd:88:76:f6:82 -87
17 04:bd:88:77:08:22 -87
18 04:bd:88:76:f4:c2 -89

room 1 2020-11-22 15:34:12.038
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -54
1 04:bd:88:76:f9:e1 -54
2 04:bd:88:76:f9:f1 -57
3 04:bd:88:76:f9:f0 -58
4 04:bd:88:76:f9:f2 -58
5 18:64:72:29:09:c2 -58
6 04:bd:88:76:f9:e2 -60
7 62:45:b6:ce:ac:21 -78
8 04:bd:88:76:f5:82 -78
9 04:bd:88:76:f5:80 -81
10 04:bd:88:76:f5:81 -81
11 98:e7:f4:45:9b:4a -83
12 04:bd:88:76:f4:c1 -87
13 18:64:72:29:09:c1 -87
14 04:bd:88:76:f4:c0 -87
15 04:bd:88:76:f6:80 -87
16 70:8b:cd:5e:4f:f0 -88

room 1 2020-11-22 15:34:42.130
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -54
1 04:bd:88:76:f9:e1 -54
2 04:bd:88:76:f9:f1 -58
3 04:bd:88:76:f9:e2 -58
4 04:bd:88:76:f9:f0 -58
5 04:bd:88:76:f9:f2 -58
6 62:45:b7:78:a1:82 -66
7 04:bd:88:76:f4:22 -76
8 62:45:b6:ce:ac:21 -78
9 04:bd:88:76:f5:81 -79
10 04:bd:88:76:f5:82 -79
11 04:bd:88:76:f5:80 -80
12 04:bd:88:76:f6:82 -86
13 70:8b:cd:5e:4f:f0 -87
14 04:bd:88:77:08:22 -87
15 84:d4:7e:4a:68:02 -88
16 04:bd:88:77:07:20 -89
17 04:bd:88:77:07:21 -89
18 04:bd:88:76:f4:c2 -90

room 1 2020-11-22 15:35:12.198
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -54
1 04:bd:88:76:f9:e1 -54
2 04:bd:88:76:f9:f1 -58
3 04:bd:88:76:f9:e2 -58
4 04:bd:88:76:f9:f0 -58
5 04:bd:88:76:f9:f2 -58
6 62:45:b7:78:a1:82 -66
7 04:bd:88:76:f4:22 -81
8 98:e7:f4:45:9b:4a -81
9 04:bd:88:76:f4:c0 -86
10 04:bd:88:76:f4:c2 -87
11 18:64:72:29:09:c2 -87
12 18:64:72:29:09:c1 -87
13 04:bd:88:76:f4:c1 -87
14 04:bd:88:76:f6:80 -87
15 04:bd:88:76:f6:81 -88
16 84:d4:7e:4a:68:02 -89

room 1 2020-11-22 15:35:42.356
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -54
1 04:bd:88:76:f9:e1 -54
2 04:bd:88:76:f9:f1 -58
3 04:bd:88:76:f9:e2 -58
4 04:bd:88:76:f9:f0 -58
5 04:bd:88:76:f9:f2 -58
6 62:45:b7:78:a1:82 -66
7 04:bd:88:76:f4:21 -80
8 04:bd:88:76:f5:82 -80
9 18:64:72:29:09:c1 -86
10 18:64:72:29:09:c0 -86
11 04:bd:88:76:f4:c2 -87
12 04:bd:88:76:f4:c1 -87
13 84:d4:7e:4a:d1:e2 -89

room 1 2020-11-22 15:36:12.433
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -54
1 04:bd:88:76:f9:e1 -54
2 04:bd:88:76:f9:f1 -57
3 04:bd:88:76:f9:f0 -57
4 04:bd:88:76:f9:f2 -57
5 04:bd:88:76:f9:e2 -59
6 04:bd:88:76:f4:21 -79
7 04:bd:88:76:f4:20 -79
8 04:bd:88:76:f5:82 -80
9 04:bd:88:76:f4:22 -80
10 04:bd:88:76:f5:81 -81
11 04:bd:88:76:f5:80 -82
12 18:64:72:29:09:c1 -86
13 18:64:72:29:09:c2 -86
14 04:bd:88:76:f4:c2 -87

room 1 2020-11-22 15:36:42.550
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -54
1 04:bd:88:76:f9:e1 -54
2 04:bd:88:76:f9:f1 -58
3 04:bd:88:76:f9:e2 -58
4 04:bd:88:76:f9:f0 -58
5 04:bd:88:76:f9:f2 -58
6 04:bd:88:76:f4:21 -79
7 04:bd:88:76:f5:82 -79
8 04:bd:88:76:f4:20 -79
9 04:bd:88:76:f4:22 -80
10 04:bd:88:76:f5:81 -81
11 04:bd:88:76:f5:80 -82
12 04:bd:88:76:f4:c2 -84
13 04:bd:88:77:07:22 -85
14 18:64:72:29:09:c0 -85
15 04:bd:88:76:f7:22 -86
16 04:bd:88:76:f6:82 -86
17 04:bd:88:77:07:21 -87
18 04:bd:88:77:08:22 -87
19 84:d4:7e:4a:68:02 -87
20 04:bd:88:77:07:20 -88
21 84:d4:7e:4a:d1:e2 -90

room 1 2020-11-22 15:37:12.638
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -56
1 04:bd:88:76:f9:f0 -56
2 04:bd:88:76:f9:f2 -56
3 04:bd:88:76:f9:e0 -56
4 04:bd:88:76:f9:e1 -56
5 04:bd:88:76:f9:e2 -57
6 04:bd:88:76:f4:21 -79
7 04:bd:88:76:f4:20 -80
8 04:bd:88:76:f5:82 -83
9 04:bd:88:76:f5:81 -83
10 04:bd:88:76:f7:22 -85
11 04:bd:88:76:f5:80 -86
12 04:bd:88:76:f6:82 -87
13 84:d4:7e:4a:d4:a2 -87
14 04:bd:88:76:f7:21 -87
15 04:bd:88:76:f4:c0 -87
16 84:d4:7e:4a:68:02 -90
17 84:d4:7e:4a:ae:82 -93

room 1 2020-11-22 15:37:42.630
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -55
1 04:bd:88:76:f9:e1 -55
2 04:bd:88:76:f9:e2 -56
3 04:bd:88:76:f9:f1 -57
4 04:bd:88:76:f9:f0 -57
5 04:bd:88:76:f9:f2 -57
6 62:45:b7:78:a1:82 -69
7 62:45:b6:ce:ac:21 -78
8 04:bd:88:76:f5:82 -79
9 04:bd:88:76:f5:80 -81
10 04:bd:88:76:f5:81 -82
11 04:bd:88:76:f6:82 -86
12 12:d0:7a:c5:05:b5 -86
13 04:bd:88:76:f4:c0 -87
14 70:8b:cd:5e:4f:f0 -89
15 84:d4:7e:4a:d1:e2 -89

room 1 2020-11-22 15:38:12.734
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -55
1 04:bd:88:76:f9:f1 -56
2 04:bd:88:76:f9:f0 -56
3 04:bd:88:76:f9:f2 -56
4 04:bd:88:76:f9:e0 -56
5 04:bd:88:76:f9:e1 -56
6 62:45:b7:78:a1:82 -69
7 04:bd:88:76:f4:20 -78
8 04:bd:88:76:f5:82 -79
9 04:bd:88:76:f4:21 -79
10 04:bd:88:76:f4:22 -79
11 04:bd:88:76:f5:80 -81
12 04:bd:88:76:f5:81 -81
13 12:d0:7a:c5:05:b5 -83
14 84:d4:7e:4a:d4:a0 -84
15 04:bd:88:76:f6:82 -86
16 18:64:72:29:09:c2 -86
17 18:64:72:29:09:c0 -86
18 04:bd:88:76:f4:c1 -86
19 04:bd:88:77:08:22 -86
20 04:bd:88:76:f4:c0 -87
21 84:d4:7e:4a:d4:a1 -87
22 84:d4:7e:4a:68:02 -89

room 1 2020-11-22 15:38:42.879
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -56
1 04:bd:88:76:f9:e2 -56
2 04:bd:88:76:f9:e0 -56
3 04:bd:88:76:f9:e1 -56
4 04:bd:88:76:f9:f0 -57
5 04:bd:88:76:f9:f2 -57
6 62:45:b7:78:a1:82 -69
7 04:bd:88:76:f4:22 -79
8 62:45:b6:ce:ac:21 -79
9 04:bd:88:76:f5:82 -80
10 04:bd:88:76:f4:20 -80
11 04:bd:88:76:f4:21 -80
12 04:bd:88:76:f5:80 -81
13 04:bd:88:76:f5:81 -81
14 18:64:72:29:09:c0 -86
15 84:d4:7e:4a:68:02 -88
16 84:d4:7e:4a:92:91 -88
17 84:d4:7e:4a:92:92 -89

room 1 2020-11-22 15:39:12.969
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -56
1 04:bd:88:76:f9:e2 -56
2 04:bd:88:76:f9:f0 -56
3 04:bd:88:76:f9:f2 -56
4 04:bd:88:76:f9:e0 -56
5 04:bd:88:76:f9:e1 -56
6 18:64:72:29:09:c2 -73
7 04:bd:88:76:f4:21 -78
8 04:bd:88:76:f4:20 -79
9 04:bd:88:76:f4:22 -79
10 04:bd:88:76:f5:82 -80
11 04:bd:88:76:f5:80 -81
12 04:bd:88:76:f5:81 -81
13 18:64:72:29:09:c1 -85
14 12:d0:7a:c5:05:b5 -86
15 04:bd:88:77:07:22 -87
16 04:bd:88:77:07:20 -88
17 04:bd:88:77:07:21 -88
18 84:d4:7e:4a:68:10 -88
19 84:d4:7e:4a:68:12 -88
20 04:bd:88:77:08:22 -88

room 1 2020-11-22 15:39:43.090
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -50
1 04:bd:88:76:f9:f0 -50
2 04:bd:88:76:f9:f2 -50
3 04:bd:88:76:f9:e2 -56
4 04:bd:88:76:f9:e0 -56
5 04:bd:88:76:f9:e1 -56
6 04:bd:88:76:f5:82 -78
7 04:bd:88:76:f4:20 -79
8 04:bd:88:76:f4:21 -80
9 04:bd:88:76:f4:22 -80
10 04:bd:88:76:f7:22 -83
11 04:bd:88:76:f4:c0 -86
12 04:bd:88:76:f4:c1 -86
13 22:f5:43:71:f4:a6 -86
14 04:bd:88:77:08:22 -88
15 84:d4:7e:4a:d1:e2 -89
16 84:d4:7e:4a:ae:82 -91

room 1 2020-11-22 15:40:13.052
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -56
1 04:bd:88:76:f9:e2 -56
2 04:bd:88:76:f9:f0 -56
3 04:bd:88:76:f9:f2 -56
4 04:bd:88:76:f9:e0 -56
5 04:bd:88:76:f9:e1 -56
6 62:45:b7:78:a1:82 -69
7 62:45:b6:ce:ac:21 -78
8 18:64:72:29:09:c0 -86
9 18:64:72:29:09:c1 -86
10 18:64:72:29:09:c2 -87
11 70:8b:cd:5e:4f:f0 -87
12 84:d4:7e:4a:d1:e2 -88

room 1 2020-11-22 15:40:43.269
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -56
1 04:bd:88:76:f9:e1 -56
2 04:bd:88:76:f9:f1 -57
3 04:bd:88:76:f9:e2 -57
4 04:bd:88:76:f9:f0 -57
5 04:bd:88:76:f9:f2 -57
6 04:bd:88:76:f5:82 -76
7 98:e7:f4:45:9b:4a -76
8 04:bd:88:76:f4:20 -79
9 04:bd:88:76:f4:22 -79
10 04:bd:88:76:f4:21 -79
11 04:bd:88:76:f5:81 -81
12 04:bd:88:76:f7:22 -83
13 04:bd:88:76:f7:20 -85
14 04:bd:88:76:f6:82 -85
15 84:d4:7e:4a:d4:a0 -88
16 84:d4:7e:4a:d4:a1 -88
17 04:bd:88:77:08:22 -89
18 84:d4:7e:4a:d4:a2 -90

room 1 2020-11-22 15:41:13.312
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -56
1 04:bd:88:76:f9:e2 -56
2 04:bd:88:76:f9:f0 -56
3 04:bd:88:76:f9:f2 -56
4 04:bd:88:76:f9:e0 -56
5 04:bd:88:76:f9:e1 -56
6 04:bd:88:76:f4:20 -79
7 04:bd:88:76:f4:22 -80
8 04:bd:88:76:f4:21 -80
9 84:d4:7e:4a:d4:a2 -82
10 04:bd:88:76:f7:22 -83
11 04:bd:88:76:f5:82 -83
12 04:bd:88:76:f7:20 -84
13 84:d4:7e:4a:d4:a1 -84
14 04:bd:88:76:f7:21 -84
15 04:bd:88:76:f6:81 -85
16 98:e7:f4:45:9b:4a -86
17 04:bd:88:76:f5:80 -86
18 18:64:72:29:09:c1 -86
19 04:bd:88:76:f5:81 -87
20 22:f5:43:71:f4:a6 -87
21 18:64:72:29:09:c0 -88
22 04:bd:88:76:f6:82 -89
23 04:bd:88:77:08:22 -90

room 1 2020-11-22 15:41:43.583
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -55
1 04:bd:88:76:f9:e1 -55
2 04:bd:88:76:f9:f1 -57
3 04:bd:88:76:f9:e2 -57
4 04:bd:88:76:f9:f0 -57
5 04:bd:88:76:f9:f2 -57
6 04:bd:88:76:f4:20 -79
7 04:bd:88:76:f4:22 -80
8 04:bd:88:76:f4:21 -80
9 04:bd:88:76:f7:20 -83
10 04:bd:88:76:f5:81 -84
11 04:bd:88:76:f5:82 -84
12 98:e7:f4:45:9b:4a -85
13 04:bd:88:76:f6:82 -85
14 04:bd:88:76:f5:80 -85
15 18:64:72:29:09:c2 -85
16 04:bd:88:76:f4:c0 -87
17 04:bd:88:76:f4:c1 -87
18 70:8b:cd:5e:4f:f0 -87
19 04:bd:88:77:08:22 -88
20 04:bd:88:76:f4:c2 -88
21 84:d4:7e:4a:68:02 -88
22 04:bd:88:76:f6:80 -88
23 04:bd:88:76:f6:81 -89

room 1 2020-11-22 15:42:13.528
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -55
1 04:bd:88:76:f9:e1 -55
2 04:bd:88:76:f9:e2 -56
3 04:bd:88:76:f9:f1 -57
4 04:bd:88:76:f9:f0 -57
5 04:bd:88:76:f9:f2 -57
6 62:45:b7:78:a1:82 -69
7 04:bd:88:76:f4:20 -75
8 04:bd:88:76:f4:21 -78
9 04:bd:88:76:f5:82 -79
10 04:bd:88:76:f5:80 -80
11 04:bd:88:76:f5:81 -81
12 04:bd:88:76:f7:22 -82
13 98:e7:f4:45:9b:4a -83
14 04:bd:88:76:f7:20 -85
15 04:bd:88:76:f4:c2 -86
16 84:d4:7e:4a:d4:a1 -86
17 04:bd:88:76:f4:c1 -87
18 18:64:72:29:09:c1 -87
19 84:d4:7e:4a:d4:a0 -89
20 04:bd:88:76:f4:31 -89

room 1 2020-11-22 15:42:43.467
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -55
1 04:bd:88:76:f9:e1 -55
2 04:bd:88:76:f9:f1 -56
3 04:bd:88:76:f9:f0 -56
4 04:bd:88:76:f9:f2 -56
5 04:bd:88:76:f9:e2 -57
6 62:45:b7:78:a1:82 -69
7 04:bd:88:76:f4:20 -79
8 04:bd:88:76:f4:21 -79
9 04:bd:88:76:f5:80 -79
10 04:bd:88:76:f5:82 -80
11 04:bd:88:76:f5:81 -81
12 98:e7:f4:45:9b:4a -86
13 18:64:72:29:09:c1 -86
14 18:64:72:29:09:c0 -86
15 18:64:72:29:09:c2 -86
16 70:8b:cd:5e:4f:f0 -86
17 04:bd:88:76:f6:82 -86
18 04:bd:88:76:f4:c2 -87
19 04:bd:88:76:f4:c0 -87
20 04:bd:88:77:07:21 -89

room 1 2020-11-22 15:43:13.739
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -52
1 04:bd:88:76:f9:f0 -52
2 04:bd:88:76:f9:f2 -52
3 04:bd:88:76:f9:e0 -54
4 04:bd:88:76:f9:e1 -54
5 04:bd:88:76:f9:e2 -56
6 04:bd:88:76:f4:21 -79
7 04:bd:88:76:f4:20 -81
8 98:e7:f4:45:9b:4a -84
9 04:bd:88:76:f5:80 -85
10 18:64:72:29:09:c1 -85
11 04:bd:88:76:f5:81 -86
12 04:bd:88:76:f4:c0 -86
13 18:64:72:29:09:c0 -87
14 70:8b:cd:5e:4f:f0 -87
15 04:bd:88:76:f6:82 -87
16 04:bd:88:76:f4:c2 -88
17 84:d4:7e:4a:68:02 -88
18 04:bd:88:76:f6:81 -88
19 84:d4:7e:4a:d1:e2 -89
20 70:3a:0e:45:93:02 -90
21 84:d4:7e:4a:4b:e2 -90
22 04:bd:88:77:08:22 -90

room 1 2020-11-22 15:43:43.914
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -52
1 04:bd:88:76:f9:f0 -52
2 04:bd:88:76:f9:f2 -52
3 04:bd:88:76:f9:e0 -54
4 04:bd:88:76:f9:e1 -54
5 04:bd:88:76:f9:e2 -56
6 62:45:b7:78:a1:82 -69
7 04:bd:88:76:f4:22 -76
8 04:bd:88:76:f4:20 -79
9 04:bd:88:76:f4:21 -79
10 04:bd:88:76:f5:81 -80
11 04:bd:88:76:f5:82 -80
12 04:bd:88:76:f5:80 -81
13 04:bd:88:76:f7:22 -82
14 04:bd:88:76:f7:21 -84
15 04:bd:88:76:f7:20 -85
16 04:bd:88:76:f4:c0 -86
17 84:d4:7e:4a:d4:a1 -86
18 04:bd:88:76:f4:c2 -87
19 04:bd:88:76:f6:81 -87
20 84:d4:7e:4a:68:10 -88
21 84:d4:7e:4a:68:12 -88
22 04:bd:88:76:f6:80 -89
23 84:d4:7e:4a:d4:a2 -91

room 1 2020-11-22 15:44:13.926
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -52
1 04:bd:88:76:f9:f0 -52
2 04:bd:88:76:f9:f2 -53
3 04:bd:88:76:f9:e0 -54
4 04:bd:88:76:f9:e1 -54
5 04:bd:88:76:f9:e2 -57
6 62:45:b7:78:a1:82 -69
7 04:bd:88:76:f4:21 -79
8 04:bd:88:76:f4:20 -80
9 04:bd:88:76:f4:22 -80
10 04:bd:88:76:f5:82 -80
11 04:bd:88:76:f5:80 -81
12 12:d0:7a:c5:05:b5 -82
13 18:64:72:29:09:c2 -83
14 04:bd:88:76:f4:c0 -85
15 18:64:72:29:09:c1 -86
16 84:d4:7e:4a:d1:e2 -86
17 04:bd:88:76:f6:80 -87
18 22:f5:43:71:f4:a6 -87
19 98:e7:f4:45:9b:4a -87
20 04:bd:88:76:f6:82 -87
21 04:bd:88:76:f4:c2 -88
22 04:bd:88:77:07:22 -88
23 04:bd:88:77:08:22 -88
24 04:bd:88:77:07:21 -90

room 1 2020-11-22 15:44:43.971
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -52
1 04:bd:88:76:f9:f0 -52
2 04:bd:88:76:f9:f2 -52
3 04:bd:88:76:f9:e0 -54
4 04:bd:88:76:f9:e1 -54
5 04:bd:88:76:f9:e2 -57
6 62:45:b7:78:a1:82 -69
7 04:bd:88:76:f4:20 -80
8 04:bd:88:76:f4:21 -80
9 98:e7:f4:45:9b:4a -83
10 04:bd:88:76:f7:21 -84
11 12:d0:7a:c5:05:b5 -85
12 18:64:72:29:09:c1 -86
13 04:bd:88:76:f6:82 -86
14 18:64:72:29:09:c0 -86
15 04:bd:88:76:f4:c2 -87
16 04:bd:88:76:f6:80 -87
17 70:8b:cd:5e:4f:f0 -87
18 04:bd:88:76:f6:81 -87
19 04:bd:88:77:08:22 -88
20 04:bd:88:77:07:20 -89
21 84:d4:7e:4a:68:02 -89

room 1 2020-11-22 15:45:13.933
                BSSID  RSSI
0 04:bd:88:76:f9:f0 -51
1 04:bd:88:76:f9:f1 -52
2 04:bd:88:76:f9:f2 -52
3 04:bd:88:76:f9:e0 -54
4 04:bd:88:76:f9:e1 -54
5 04:bd:88:76:f9:e2 -56
6 62:45:b7:78:a1:82 -69
7 04:bd:88:76:f4:22 -79
8 04:bd:88:76:f5:82 -80
9 22:f5:43:71:f4:a6 -80
10 04:bd:88:76:f5:80 -81
11 04:bd:88:77:07:22 -82
12 04:bd:88:76:f5:81 -82
13 04:bd:88:76:f7:22 -83
14 04:bd:88:76:f6:82 -86
15 98:e7:f4:45:9b:4a -87
16 70:8b:cd:5e:4f:f0 -87
17 04:bd:88:76:f4:c1 -88
18 84:d4:7e:4a:4b:e2 -91

room 1 2020-11-22 15:45:43.990
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -46
1 04:bd:88:76:f9:f0 -46
2 04:bd:88:76:f9:f2 -46
3 04:bd:88:76:f9:e1 -53
4 04:bd:88:76:f9:e0 -54
5 04:bd:88:76:f9:e2 -56
6 62:45:b7:78:a1:82 -69
7 04:bd:88:76:f4:22 -76
8 04:bd:88:76:f5:81 -78
9 04:bd:88:76:f5:80 -80
10 04:bd:88:76:f5:82 -80
11 12:d0:7a:c5:05:b5 -84
12 04:bd:88:76:f6:82 -85
13 04:bd:88:76:f6:81 -85
14 70:8b:cd:5e:4f:f0 -87
15 04:bd:88:76:f4:c1 -87
16 22:f5:43:71:f4:a6 -87
17 84:d4:7e:4a:68:02 -88
18 04:bd:88:77:07:20 -89
19 84:d4:7e:4a:d1:e2 -89

room 1 2020-11-22 15:46:14.017
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -52
1 04:bd:88:76:f9:f0 -52
2 04:bd:88:76:f9:f2 -52
3 04:bd:88:76:f9:e0 -53
4 04:bd:88:76:f9:e1 -53
5 04:bd:88:76:f9:e2 -56
6 62:45:b7:78:a1:82 -70
7 04:bd:88:76:f5:81 -75
8 04:bd:88:76:f4:21 -77
9 62:45:b6:ce:ac:21 -78
10 04:bd:88:76:f4:22 -80
11 04:bd:88:76:f4:20 -80
12 04:bd:88:76:f5:80 -81
13 84:d4:7e:4a:d4:a0 -85
14 04:bd:88:76:f6:82 -86
15 84:d4:7e:4a:d4:a1 -86
16 18:64:72:29:09:c1 -86
17 04:bd:88:77:07:22 -88
18 70:8b:cd:5e:4f:f0 -89
19 84:d4:7e:4a:d1:e2 -89
20 04:bd:88:77:07:21 -89

room 1 2020-11-22 15:46:44.029
                BSSID  RSSI
0 04:bd:88:76:f9:f0 -51
1 04:bd:88:76:f9:f1 -52
2 04:bd:88:76:f9:f2 -52
3 04:bd:88:76:f9:e0 -54
4 04:bd:88:76:f9:e1 -54
5 04:bd:88:76:f9:e2 -56
6 04:bd:88:76:f4:22 -76
7 04:bd:88:76:f4:21 -82
8 04:bd:88:76:f7:21 -84
9 04:bd:88:76:f4:c2 -86
10 84:d4:7e:4a:68:02 -87
11 70:8b:cd:5e:4f:f0 -88
12 98:e7:f4:45:9b:4a -88
13 04:bd:88:76:f6:82 -89
14 04:bd:88:77:07:20 -89
15 70:3a:0e:45:93:02 -90

room 1 2020-11-22 15:47:14.134
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -52
1 04:bd:88:76:f9:f0 -52
2 04:bd:88:76:f9:f2 -52
3 04:bd:88:76:f9:e0 -54
4 04:bd:88:76:f9:e1 -54
5 04:bd:88:76:f9:e2 -56
6 62:45:b7:78:a1:82 -69
7 04:bd:88:76:f4:20 -77
8 62:45:b6:ce:ac:21 -79
9 04:bd:88:76:f4:22 -80
10 04:bd:88:76:f4:21 -80
11 04:bd:88:76:f5:81 -80
12 04:bd:88:76:f5:80 -81
13 18:64:72:29:09:c1 -85
14 18:64:72:29:09:c0 -86
15 22:f5:43:71:f4:a6 -87
16 04:bd:88:77:08:22 -87
17 04:bd:88:76:f6:82 -88
18 70:8b:cd:5e:4f:f0 -88
19 04:bd:88:76:f6:80 -88

room 1 2020-11-22 15:47:44.135
                BSSID  RSSI
0 04:bd:88:76:f9:f0 -51
1 04:bd:88:76:f9:f1 -52
2 04:bd:88:76:f9:f2 -52
3 04:bd:88:76:f9:e0 -54
4 04:bd:88:76:f9:e1 -54
5 04:bd:88:76:f9:e2 -56
6 62:45:b7:78:a1:82 -69
7 18:64:72:29:09:c2 -74
8 62:45:b6:ce:ac:21 -78
9 04:bd:88:76:f4:22 -80
10 04:bd:88:76:f5:81 -80
11 04:bd:88:76:f5:82 -80
12 04:bd:88:76:f7:22 -83
13 18:64:72:29:09:c0 -86
14 18:64:72:29:09:c1 -86
15 12:d0:7a:c5:05:b5 -86
16 04:bd:88:77:07:21 -87
17 98:e7:f4:45:9b:4a -88
18 84:d4:7e:4a:d1:e2 -89

room 1 2020-11-22 15:48:14.151
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -53
1 04:bd:88:76:f9:f0 -53
2 04:bd:88:76:f9:f2 -53
3 04:bd:88:76:f9:e0 -54
4 04:bd:88:76:f9:e1 -54
5 04:bd:88:76:f9:e2 -57
6 62:45:b7:78:a1:82 -69
7 04:bd:88:76:f4:22 -80
8 04:bd:88:76:f5:82 -83
9 04:bd:88:77:07:22 -83
10 04:bd:88:76:f5:81 -84
11 18:64:72:29:09:c2 -85
12 04:bd:88:76:f5:80 -85
13 18:64:72:29:09:c1 -86
14 04:bd:88:76:f4:c1 -87
15 22:f5:43:71:f4:a6 -87
16 04:bd:88:76:f4:c2 -88
17 70:8b:cd:5e:4f:f0 -88
18 84:d4:7e:4a:68:02 -88
19 84:d4:7e:4a:4b:e2 -90

room 1 2020-11-22 15:48:44.250
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -53
1 04:bd:88:76:f9:f0 -53
2 04:bd:88:76:f9:f2 -53
3 04:bd:88:76:f9:e0 -54
4 04:bd:88:76:f9:e1 -54
5 04:bd:88:76:f9:e2 -55
6 62:45:b6:ce:ac:21 -79
7 04:bd:88:76:f4:21 -80
8 04:bd:88:76:f5:81 -81
9 18:64:72:29:09:c0 -84
10 04:bd:88:77:08:21 -85
11 18:64:72:29:09:c1 -86
12 98:e7:f4:45:9b:4a -87

room 1 2020-11-22 15:49:14.252
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -53
1 04:bd:88:76:f9:f0 -53
2 04:bd:88:76:f9:f2 -53
3 04:bd:88:76:f9:e0 -54
4 04:bd:88:76:f9:e1 -54
5 04:bd:88:76:f9:e2 -56
6 62:45:b7:78:a1:82 -66
7 62:45:b6:ce:ac:21 -78
8 04:bd:88:76:f4:21 -80
9 04:bd:88:76:f4:20 -80
10 04:bd:88:76:f4:22 -80
11 04:bd:88:76:f5:82 -81
12 04:bd:88:77:08:22 -84
