room 1 2020-12-07 13:15:22.194
                BSSID  RSSI
29 10:33:bf:4f:66:25 -64
30 8e:f2:9e:1c:b3:90 -64
31 10:33:bf:4f:66:1a -65
32 2c:95:69:bc:cc:15 -66
33 3e:95:69:bc:cc:15 -66
34 4e:95:69:bc:cc:15 -67
35 6e:95:69:bc:cc:15 -67
36 8e:8f:e0:44:d0:85 -68
37 6e:8f:e0:44:d0:85 -68
38 5c:8f:e0:44:d0:85 -68
39 9e:8f:e0:44:d0:85 -68
40 c4:65:16:51:3e:95 -70
41 06:0e:83:c2:45:19 -72
42 06:0e:83:ee:c2:57 -72
43 f4:0e:83:ee:c2:57 -72
44 f6:0e:83:ee:c2:57 -72
45 6a:02:92:a5:d3:68 -75
46 60:02:92:a5:d3:68 -76
47 7a:02:92:a5:d3:68 -76
48 f4:0e:83:ee:c2:58 -78
49 26:0e:83:ee:c2:58 -78
50 06:0e:83:ee:c2:58 -78
51 16:0e:83:ee:c2:58 -78
52 f4:0e:83:c2:45:1a -80
53 06:0e:83:c2:45:1a -80
54 16:0e:83:c2:45:1a -80
55 26:0e:83:c2:45:1a -80
56 3c:7a:8a:6c:c4:64 -82
57 5e:7a:8a:6c:c4:6a -86
58 4e:7a:8a:6c:c4:6a -87
59 6e:7a:8a:6c:c4:6a -87

room 1 2020-12-07 13:17:22.365
                BSSID  RSSI
0 86:f2:9e:1c:b3:88 -51
1 78:f2:9e:1c:b3:88 -52
2 82:f2:9e:1c:b3:88 -56
3 6a:02:92:a6:e7:78 -57
4 60:02:92:a6:e7:78 -57
5 06:aa:a0:7f:57:c8 -57
6 6e:02:92:a6:e7:78 -57
7 ec:aa:a0:7f:57:c8 -58
8 5c:8f:e0:44:d0:80 -58
9 02:aa:a0:7f:57:c8 -58
10 10:33:bf:4f:66:18 -59
11 7a:02:92:a6:e7:78 -59
12 10:33:bf:4f:66:1b -59
13 16:0e:83:c2:45:19 -60
14 f6:aa:a0:7f:57:c8 -61
15 6e:8f:e0:44:d0:80 -61
16 f4:0e:83:c2:45:19 -62
17 02:aa:a0:7f:57:d0 -62
18 f6:aa:a0:7f:57:d0 -62
19 ec:aa:a0:7f:57:d0 -62
20 10:33:bf:4f:66:24 -62
21 10:33:bf:4f:66:22 -62
22 10:33:bf:4f:66:20 -62
23 fa:aa:a0:7f:57:d0 -62
24 10:33:bf:4f:66:25 -62
25 78:f2:9e:1c:b3:90 -63
26 3e:95:69:bc:cc:16 -63
27 2c:95:69:bc:cc:16 -63
28 8a:f2:9e:1c:b3:90 -63
29 6e:95:69:bc:cc:16 -63
30 8e:f2:9e:1c:b3:90 -64
31 10:33:bf:4f:66:1a -65
32 6e:95:69:bc:cc:15 -65
33 3e:95:69:bc:cc:15 -66
34 2c:95:69:bc:cc:15 -67
35 8e:8f:e0:44:d0:85 -68
36 6e:8f:e0:44:d0:85 -68
37 5c:8f:e0:44:d0:85 -68
38 c4:65:16:51:3e:95 -68
39 9e:8f:e0:44:d0:85 -68
40 da:31:34:c9:9e:65 -68
41 06:0e:83:c2:45:19 -70
42 f4:0e:83:ee:c2:57 -72
43 f6:0e:83:ee:c2:57 -72
44 36:0e:83:ee:c2:57 -73
45 06:0e:83:ee:c2:57 -74
46 60:02:92:a5:d3:68 -75
47 6a:02:92:a5:d3:68 -75
48 7a:02:92:a5:d3:68 -76
49 16:0e:83:ee:c2:58 -78
50 f4:0e:83:ee:c2:58 -79
51 06:0e:83:ee:c2:58 -79
52 26:0e:83:ee:c2:58 -80
53 9c:34:26:74:f7:c2 -80
54 f4:0e:83:c2:45:1a -81
55 06:0e:83:c2:45:1a -81
56 16:0e:83:c2:45:1a -81
57 26:0e:83:c2:45:1a -81
58 3c:7a:8a:6c:c4:64 -82
59 5e:7a:8a:6c:c4:6a -87
60 4e:7a:8a:6c:c4:6a -88

room 1 2020-12-07 13:17:52.381
                BSSID  RSSI
0 78:f2:9e:1c:b3:88 -51
1 86:f2:9e:1c:b3:88 -51
2 92:f2:9e:1c:b3:88 -52
3 8e:f2:9e:1c:b3:88 -53
4 6a:02:92:a6:e7:78 -57
5 60:02:92:a6:e7:78 -57
6 7a:02:92:a6:e7:78 -57
7 6e:02:92:a6:e7:78 -57
8 ec:aa:a0:7f:57:c8 -58
9 3e:95:69:bc:cc:16 -60
10 2c:95:69:bc:cc:16 -60
11 5c:8f:e0:44:d0:80 -60
12 36:0e:83:c2:45:19 -60
13 02:aa:a0:7f:57:d0 -61
14 f6:aa:a0:7f:57:d0 -61
15 ec:aa:a0:7f:57:d0 -61
16 10:33:bf:4f:66:24 -61
17 10:33:bf:4f:66:22 -61
18 10:33:bf:4f:66:20 -61
19 6e:8f:e0:44:d0:80 -61
20 fa:aa:a0:7f:57:d0 -61
21 78:f2:9e:1c:b3:90 -62
22 f4:0e:83:c2:45:19 -62
23 f6:aa:a0:7f:57:c8 -62
24 10:33:bf:4f:66:25 -62
25 8e:f2:9e:1c:b3:90 -62
26 8a:f2:9e:1c:b3:90 -63
27 6e:95:69:bc:cc:16 -63
28 7e:8f:e0:44:d0:80 -63
29 6e:95:69:bc:cc:15 -65
30 06:0e:83:c2:45:19 -66
31 3e:95:69:bc:cc:15 -66
32 8e:8f:e0:44:d0:85 -68
33 6e:8f:e0:44:d0:85 -68
34 5c:8f:e0:44:d0:85 -68
35 2c:95:69:bc:cc:15 -68
36 9e:8f:e0:44:d0:85 -68
37 da:31:34:c9:9e:65 -68
38 c4:65:16:51:3e:95 -71
39 36:0e:83:ee:c2:57 -73
40 06:0e:83:ee:c2:57 -74
41 f4:0e:83:ee:c2:57 -74
42 60:02:92:a5:d3:68 -75
43 6a:02:92:a5:d3:68 -75
44 7a:02:92:a5:d3:68 -76
45 06:0e:83:c2:45:1a -80
46 f4:0e:83:ee:c2:58 -80
47 26:0e:83:ee:c2:58 -80
48 9c:34:26:74:f7:c2 -80
49 f4:0e:83:c2:45:1a -81
50 06:0e:83:ee:c2:58 -81
51 16:0e:83:c2:45:1a -81
52 26:0e:83:c2:45:1a -81
53 5e:7a:8a:6c:c4:6a -87
54 4e:7a:8a:6c:c4:6a -88
55 7e:7a:8a:6c:c4:6a -88

room 1 2020-12-07 13:18:05.957
                BSSID  RSSI
0 78:f2:9e:1c:b3:88 -50
1 92:f2:9e:1c:b3:88 -50
2 86:f2:9e:1c:b3:88 -51
