room 2 2020-12-07 13:37:40.035
                BSSID  RSSI
1 7e:f2:9e:1c:b3:90 -36
2 82:f2:9e:1c:b3:90 -37
3 78:f2:9e:1c:b3:88 -38
4 82:f2:9e:1c:b3:88 -39
5 6e:8f:e0:44:d0:80 -54
6 6a:02:92:a6:e7:78 -54
7 5c:8f:e0:44:d0:80 -55
8 ec:aa:a0:7f:57:c8 -55
9 7e:8f:e0:44:d0:80 -55
10 7a:02:92:a6:e7:78 -55
11 fa:aa:a0:7f:57:c8 -55
12 f4:0e:83:c2:45:19 -56
13 6e:02:92:a6:e7:78 -56
14 36:0e:83:c2:45:19 -56
15 76:02:92:a6:e7:78 -56
16 9e:8f:e0:44:d0:80 -56
17 06:aa:a0:7f:57:c8 -56
18 60:02:92:a6:e7:78 -57
19 8e:8f:e0:44:d0:85 -60
20 6e:8f:e0:44:d0:85 -60
21 5c:8f:e0:44:d0:85 -60
22 f6:aa:a0:7f:57:c8 -60
23 7e:8f:e0:44:d0:85 -60
24 02:aa:a0:7f:57:d0 -61
25 f6:aa:a0:7f:57:d0 -61
26 ec:aa:a0:7f:57:d0 -61
27 f2:aa:a0:7f:57:d0 -61
28 fa:aa:a0:7f:57:d0 -61
29 9e:8f:e0:44:d0:85 -62
30 06:0e:83:c2:45:19 -63
31 4e:95:69:bc:cc:16 -66
32 3e:95:69:bc:cc:16 -68
33 2c:95:69:bc:cc:16 -68
34 6e:95:69:bc:cc:16 -68
35 4e:95:69:bc:cc:15 -69
36 2c:95:69:bc:cc:15 -70
37 f4:0e:83:c2:45:1a -73
38 06:0e:83:c2:45:1a -73
39 26:0e:83:c2:45:1a -73
40 36:0e:83:c2:45:1a -73
41 98:9d:5d:dc:7b:a4 -73
42 10:33:bf:4f:66:20 -74
43 6a:02:92:a5:d3:68 -74
44 7a:02:92:a5:d3:68 -74
45 60:02:92:a5:d3:68 -74
46 6e:02:92:a5:d3:68 -74
47 3e:95:69:bc:cc:15 -74
48 10:33:bf:4f:66:24 -75
49 10:33:bf:4f:66:22 -75
50 76:02:92:a5:d3:68 -75
51 10:33:bf:4f:66:25 -75
52 10:33:bf:4f:66:23 -75
53 c4:65:16:51:3e:95 -76
54 32:f1:9e:42:24:a1 -78
55 20:f1:9e:42:24:a1 -82
56 9a:9d:5d:e4:7b:a7 -84
57 42:f1:9e:42:24:a1 -84
58 9a:9d:5d:e4:7b:a1 -85
59 52:f1:9e:42:24:a2 -85
60 20:f1:9e:42:24:a2 -85
61 9a:9d:5d:e4:7b:a2 -85
62 98:9d:5d:dc:7b:a5 -85
63 32:f1:9e:42:24:a2 -86
64 62:f1:9e:42:24:a2 -86
65 5e:7a:8a:2c:f6:ea -86
66 1a:f5:32:94:a0:a4 -90

room 2 2020-12-07 13:40:10.174
                BSSID  RSSI
0 7e:f2:9e:1c:b3:90 -36
1 82:f2:9e:1c:b3:90 -37
2 8e:f2:9e:1c:b3:88 -37
3 86:f2:9e:1c:b3:88 -37
4 78:f2:9e:1c:b3:90 -38
5 78:f2:9e:1c:b3:88 -38
6 8e:f2:9e:1c:b3:90 -38
